Fragment,Type,Fragment Mass,Glycan
YY-Hex2HexNAc2dHex1,YY,1090.55196631199,63322
Y-Hex2HexNAc2NeuAc1-B,BY,1259.625859535,63322
Y-Hex3HexNAc2dHex1-B,BY,1276.641175248,63322
Y-Hex3HexNAc2NeuAc1-B,BY,1463.725633157,63322
Y-Hex3HexNAc2NeuAc1-B,BY,1463.725633157,63322
Y-Hex3HexNAc3dHex1-B,BY,1521.767497971,63322
YY-Hex3HexNAc3dHex2,YY,1713.86727159299,63322
YY-Hex2HexNAc4dHex2,YY,1754.89382069399,63322
YY-Hex3HexNAc4dHex1,YY,1784.90438538,63322
YY-Hex3HexNAc4dHex1,YY,1784.90438538,63322
Hex3HexNAc2NeuAc2-B,B,1838.914950066,63322
YY-Hex3HexNAc3NeuAc1dHex1,YY,1900.951729502,63322
Y-Hex3HexNAc4dHex2,Y,1973.00924438,63322
Y-Hex4HexNAc2NeuAc2-B,BY,2028.999073624,63322
YY-Hex4HexNAc3NeuAc1dHex1,YY,2105.051503124,63322
YY-Hex3HexNAc4NeuAc1dHex1,YY,2146.07805222499,63322
YY-Hex3HexNAc4NeuAc1dHex1,YY,2146.078052225,63322
YY-Hex4HexNAc4dHex2,YY,2163.093367938,63322
Y-Hex5HexNAc2NeuAc2-B,BY,2233.098847246,63322
Y-Hex4HexNAc3NeuAc2-B,BY,2274.125396347,63322
Y-Hex5HexNAc3NeuAc1dHex1-B,BY,2291.14071205999,63322
YY-Hex4HexNAc4NeuAc1dHex1,YY,2350.177825847,63322
YY-Hex4HexNAc4NeuAc1dHex1,YY,2350.177825847,63322
YY-Hex4HexNAc5dHex2,YY,2408.219690661,63322
Y-Hex5HexNAc3NeuAc2-B,BY,2478.225169969,63322
Y-Hex5HexNAc4NeuAc1dHex1-B,BY,2536.267034783,63322
Y-Hex5HexNAc4NeuAc1dHex1-B,BY,2536.267034783,63322
YY-Hex4HexNAc4NeuAc2,YY,2537.262283756,63322
YY-Hex5HexNAc4NeuAc1dHex1,YY,2554.27759946899,63322
YY-Hex5HexNAc4NeuAc1dHex1,YY,2554.277599469,63322
YY-Hex5HexNAc5dHex2,YY,2612.319464283,63322
YY-Hex4HexNAc6dHex2,YY,2653.346013384,63322
Y-Hex4HexNAc4NeuAc2dHex1,Y,2725.367142756,63322
YY-Hex5HexNAc4NeuAc1dHex2,YY,2728.366808405,63322
Y-Hex6HexNAc4NeuAc1dHex1-B,BY,2740.36680840499,63322
Y-Hex6HexNAc4NeuAc1dHex1-B,BY,2740.366808405,63322
YY-Hex5HexNAc4NeuAc2,YY,2741.362057378,63322
YY-Hex4HexNAc5NeuAc1dHex2,YY,2769.39335750599,63322
Y-Hex5HexNAc5NeuAc1dHex1-B,BY,2781.393357506,63322
YY-Hex5HexNAc5NeuAc1dHex1,YY,2799.40392219199,63322
YY-Hex5HexNAc5NeuAc1dHex1,YY,2799.403922192,63322
Y-Hex6HexNAc3NeuAc2dHex1-B,BY,2856.41415252699,63322
YY-Hex5HexNAc6dHex2,YY,2857.445787006,63322
Y-Hex5HexNAc4NeuAc2dHex1-B,BY,2897.44070162799,63322
Y-Hex6HexNAc4NeuAc2-B,BY,2927.451266314,63322
Y-Hex5HexNAc4NeuAc2dHex1,Y,2929.466916378,63322
YY-Hex5HexNAc5NeuAc1dHex2,YY,2973.493131128,63322
Y-Hex6HexNAc5NeuAc1dHex1-B,BY,2985.49313112799,63322
Y-Hex6HexNAc5NeuAc1dHex1-B,BY,2985.493131128,63322
Y-Hex5HexNAc5NeuAc1dHex2,Y,2987.508781192,63322
YY-Hex4HexNAc6NeuAc1dHex2,YY,3014.51968022899,63322
YY-Hex5HexNAc6NeuAc1dHex1,YY,3044.530244915,63322
YY-Hex5HexNAc6NeuAc1dHex1,YY,3044.530244915,63322
YY-Hex6HexNAc6dHex2,YY,3061.54556062799,63322
Y-Hex6HexNAc4NeuAc2dHex1-B,BY,3101.54047525,63322
Hex6HexNAc4NeuAc2dHex1-B,B,3115.556125314,63322
Y-Hex5HexNAc5NeuAc2dHex1-B,BY,3142.567024351,63322
Y-Hex6HexNAc5NeuAc2-B,BY,3172.577589037,63322
YY-Hex6HexNAc5NeuAc1dHex2,YY,3177.59290475,63322
YY-Hex5HexNAc6NeuAc1dHex2,YY,3218.61945385099,63322
YY-Hex5HexNAc6NeuAc1dHex2,YY,3218.619453851,63322
Y-Hex5HexNAc6NeuAc1dHex2,Y,3232.635103915,63322
YY-Hex6HexNAc6NeuAc1dHex1,YY,3248.63001853699,63322
YY-Hex6HexNAc6NeuAc1dHex1,YY,3248.630018537,63322
YY-Hex6HexNAc6NeuAc1dHex1,YY,3248.630018537,63322
YY-Hex6HexNAc6NeuAc1dHex1,YY,3248.630018537,63322
YY-Hex5HexNAc5NeuAc2dHex2,YY,3334.666797973,63322
Hex6HexNAc5NeuAc2dHex1-B,B,3360.682448037,63322
YY-Hex6HexNAc5NeuAc2dHex1,YY,3364.67736265899,63322
YY-Hex6HexNAc5NeuAc2dHex1,YY,3364.677362659,63322
YY-Hex5HexNAc6NeuAc2dHex1,YY,3405.70391176,63322
YY-Hex5HexNAc6NeuAc2dHex1,YY,3405.70391176,63322
YY-Hex6HexNAc6NeuAc2,YY,3435.714476446,63322
Y-Hex6HexNAc6NeuAc1dHex2,Y,3436.73487753699,63322
Y-Hex6HexNAc6NeuAc1dHex2,Y,3436.734877537,63322
Y-Hex6HexNAc5NeuAc2dHex2,Y,3552.782221659,63322
Y-Hex5HexNAc6NeuAc2dHex2,Y,3593.80877076,63322
Y-Hex6HexNAc6NeuAc2dHex1,Y,3623.819335446,63322
Y-Hex6HexNAc6NeuAc2dHex1,Y,3623.819335446,63322
Hex6HexNAc6NeuAc2dHex2,NA,3811.924194446,63322
dHex1-B,B,188.104858999999,63313
Y-Hex1-B,BY,204.099773622,63313
Y-HexNAc1-B,BY,245.126322723,63313
Y-HexNAc1-B,BY,245.126322723,63313
HexNAc1-B,B,259.141972787,63313
YY-HexNAc1,YY,263.136887409,63313
NeuAc1-B,B,375.189316908999,63313
Y-Hex1HexNAc1-B,BY,449.226096345,63313
Y-Hex1HexNAc1-B,BY,449.226096345,63313
Y-HexNAc1dHex1,Y,451.241746409,63313
YY-HexNAc2,YY,508.263210132,63313
Hex1NeuAc1-B,B,579.289090531,63313
Y-Hex1HexNAc2-B,BY,694.352419068,63313
Y-HexNAc2dHex1,Y,696.368069132,63313
Hex1HexNAc1NeuAc1-B,B,824.415413254,63313
YY-Hex1HexNAc2dHex1,YY,886.45219269,63313
Y-Hex2HexNAc2-B,BY,898.45219269,63313
Y-Hex2HexNAc1NeuAc1-B,BY,1014.499536812,63313
Y-Hex2HexNAc2NeuAc1-B,BY,1259.625859535,63313
Hex2HexNAc2NeuAc1-B,B,1273.64150959899,63313
YY-Hex2HexNAc3dHex1,YY,1335.678289035,63313
Y-Hex3HexNAc2NeuAc1-B,BY,1463.725633157,63313
Y-Hex3HexNAc2NeuAc1-B,BY,1463.725633157,63313
Y-Hex3HexNAc2NeuAc1-B,BY,1463.725633157,63313
YY-Hex2HexNAc4dHex1,YY,1580.804611758,63313
Y-Hex3HexNAc3NeuAc1-B,BY,1708.85195587999,63313
YY-Hex3HexNAc4dHex1,YY,1784.90438538,63313
Hex3HexNAc2NeuAc2-B,B,1838.914950066,63313
YY-Hex3HexNAc3NeuAc1dHex1,YY,1900.951729502,63313
YY-Hex3HexNAc4NeuAc1,YY,1971.98884328899,63313
Y-Hex4HexNAc2NeuAc2-B,BY,2028.999073624,63313
YY-Hex3HexNAc4NeuAc1dHex1,YY,2146.07805222499,63313
YY-Hex3HexNAc4NeuAc1dHex1,YY,2146.078052225,63313
Y-Hex3HexNAc4NeuAc1dHex1,Y,2160.093702289,63313
Y-Hex4HexNAc3NeuAc2-B,BY,2274.125396347,63313
YY-Hex4HexNAc4NeuAc1dHex1,YY,2350.177825847,63313
YY-Hex4HexNAc4NeuAc1dHex1,YY,2350.177825847,63313
YY-Hex4HexNAc4NeuAc1dHex1,YY,2350.177825847,63313
Y-Hex5HexNAc3NeuAc2-B,BY,2478.22516996899,63313
Y-Hex5HexNAc3NeuAc2-B,BY,2478.22516996899,63313
YY-Hex4HexNAc4NeuAc2,YY,2537.262283756,63313
YY-Hex4HexNAc5NeuAc1dHex1,YY,2595.30414857,63313
YY-Hex4HexNAc5NeuAc1dHex1,YY,2595.30414857,63313
YY-Hex4HexNAc5NeuAc1dHex1,YY,2595.30414857,63313
Y-Hex5HexNAc4NeuAc2-B,BY,2723.35149269199,63313
Y-Hex5HexNAc4NeuAc2-B,BY,2723.35149269199,63313
Y-Hex5HexNAc4NeuAc2-B,BY,2723.35149269199,63313
Y-Hex5HexNAc4NeuAc2-B,BY,2723.35149269199,63313
Y-Hex4HexNAc4NeuAc2dHex1,Y,2725.367142756,63313
YY-Hex5HexNAc5NeuAc1dHex1,YY,2799.40392219199,63313
YY-Hex5HexNAc5NeuAc1dHex1,YY,2799.40392219199,63313
YY-Hex5HexNAc5NeuAc1dHex1,YY,2799.40392219199,63313
YY-Hex4HexNAc6NeuAc1dHex1,YY,2840.430471293,63313
YY-Hex4HexNAc6NeuAc1dHex1,YY,2840.430471293,63313
YY-Hex5HexNAc4NeuAc2dHex1,YY,2915.451266314,63313
YY-Hex5HexNAc4NeuAc2dHex1,YY,2915.451266314,63313
Y-Hex6HexNAc4NeuAc2-B,BY,2927.45126631399,63313
Y-Hex6HexNAc4NeuAc2-B,BY,2927.451266314,63313
Y-Hex6HexNAc4NeuAc2-B,BY,2927.451266314,63313
Y-Hex5HexNAc5NeuAc2-B,BY,2968.477815415,63313
Y-Hex5HexNAc5NeuAc2-B,BY,2968.477815415,63313
YY-Hex5HexNAc5NeuAc2,YY,2986.488380101,63313
YY-Hex5HexNAc5NeuAc2,YY,2986.488380101,63313
Y-Hex6HexNAc3NeuAc3-B,BY,3043.498610436,63313
YY-Hex5HexNAc6NeuAc1dHex1,YY,3044.530244915,63313
YY-Hex5HexNAc6NeuAc1dHex1,YY,3044.530244915,63313
YY-Hex5HexNAc6NeuAc1dHex1,YY,3044.530244915,63313
YY-Hex5HexNAc5NeuAc2dHex1,YY,3160.577589037,63313
YY-Hex5HexNAc5NeuAc2dHex1,YY,3160.577589037,63313
Y-Hex6HexNAc5NeuAc2-B,BY,3172.57758903699,63313
Y-Hex6HexNAc5NeuAc2-B,BY,3172.577589037,63313
Y-Hex6HexNAc5NeuAc2-B,BY,3172.577589037,63313
Y-Hex5HexNAc5NeuAc2dHex1,Y,3174.59323910099,63313
Y-Hex5HexNAc5NeuAc2dHex1,Y,3174.59323910099,63313
YY-Hex5HexNAc6NeuAc2,YY,3231.614702824,63313
YY-Hex5HexNAc6NeuAc2,YY,3231.614702824,63313
YY-Hex6HexNAc6NeuAc1dHex1,YY,3248.63001853699,63313
YY-Hex6HexNAc6NeuAc1dHex1,YY,3248.63001853699,63313
YY-Hex6HexNAc6NeuAc1dHex1,YY,3248.630018537,63313
Y-Hex6HexNAc4NeuAc3-B,BY,3288.624933159,63313
Hex6HexNAc4NeuAc3-B,B,3302.640583223,63313
YY-Hex6HexNAc5NeuAc2dHex1,YY,3364.67736265899,63313
YY-Hex6HexNAc5NeuAc2dHex1,YY,3364.67736265899,63313
YY-Hex6HexNAc5NeuAc2dHex1,YY,3364.677362659,63313
Y-Hex5HexNAc6NeuAc2dHex1,Y,3419.719561824,63313
Y-Hex5HexNAc6NeuAc2dHex1,Y,3419.719561824,63313
YY-Hex6HexNAc6NeuAc2,YY,3435.714476446,63313
YY-Hex6HexNAc6NeuAc2,YY,3435.714476446,63313
YY-Hex6HexNAc6NeuAc2,YY,3435.714476446,63313
Hex6HexNAc5NeuAc3-B,B,3547.766905946,63313
YY-Hex6HexNAc5NeuAc3,YY,3551.761820568,63313
Y-Hex6HexNAc6NeuAc2dHex1,Y,3623.81933544599,63313
Y-Hex6HexNAc6NeuAc2dHex1,Y,3623.819335446,63313
Y-Hex6HexNAc6NeuAc2dHex1,Y,3623.819335446,63313
Y-Hex6HexNAc5NeuAc3dHex1,Y,3739.866679568,63313
Y-Hex6HexNAc6NeuAc3,Y,3810.903793355,63313
Hex6HexNAc6NeuAc3dHex1,NA,3999.008652355,63313
dHex1-B,B,188.104858999999,63312
Y-Hex1-B,BY,204.099773622,63312
Hex1-B,B,218.115423685999,63312
Y-HexNAc1-B,BY,245.126322723,63312
Y-HexNAc1-B,BY,245.126322723,63312
HexNAc1-B,B,259.141972787,63312
YY-HexNAc1,YY,263.136887409,63312
NeuAc1-B,B,375.189316908999,63312
Y-Hex1HexNAc1-B,BY,449.226096345,63312
Y-Hex1HexNAc1-B,BY,449.226096345,63312
Y-HexNAc1dHex1,Y,451.241746409,63312
Hex1HexNAc1-B,B,463.241746409,63312
YY-HexNAc2,YY,508.263210132,63312
Hex1NeuAc1-B,B,579.289090531,63312
Y-Hex2HexNAc1-B,BY,653.325869967,63312
Y-Hex1HexNAc2-B,BY,694.352419068,63312
Y-HexNAc2dHex1,Y,696.368069132,63312
